This file was created using the 202403 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 5 ME portfolios
and 5 INV portfolios in Asia_Pacific_ex_Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. Investment is the change in total assets from the fiscal year ending in year t-2
to the fiscal year ending in t-1, divided by t-2 total assets.
The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
 ,SMALL LoINV,ME1 INV2,ME1 INV3,ME1 INV4,SMALL HiINV,ME2 INV1,ME2 INV2,ME2 INV3,ME2 INV4,ME2 INV5,ME3 INV1,ME3 INV2,ME3 INV3,ME3 INV4,ME3 INV5,ME4 INV1,ME4 INV2,ME4 INV3,ME4 INV4,ME4 INV5,BIG LoINV,ME5 INV2,ME5 INV3,ME5 INV4,BIG HiINV
200309       ,15.19       ,19.05       ,23.41       ,22.16       ,17.54      ,100.47      ,102.95       ,97.66      ,119.15      ,101.30      ,282.15      ,261.58      ,310.57      ,303.09      ,283.20      ,749.51      ,871.76      ,745.27      ,833.14      ,839.97     ,5531.46     ,6496.01     ,7371.94     ,6422.65     ,5061.60
200310       ,16.56       ,21.34       ,25.18       ,24.57       ,19.07      ,109.37      ,110.45      ,105.00      ,125.55      ,108.62      ,303.65      ,271.96      ,336.95      ,337.75      ,304.56      ,792.76      ,942.81      ,786.00      ,899.74      ,900.36     ,5653.44     ,6959.90     ,7657.78     ,6576.50     ,5168.54
200311       ,17.46       ,22.74       ,26.19       ,25.98       ,20.79      ,116.07      ,116.65      ,113.93      ,128.72      ,114.56      ,320.63      ,286.30      ,351.84      ,360.67      ,326.95      ,810.26      ,995.25      ,830.18      ,977.47      ,969.59     ,6062.93     ,7416.71     ,8129.35     ,6820.36     ,5579.37
200312       ,17.18       ,22.73       ,26.48       ,26.51       ,21.27      ,113.96      ,115.41      ,114.57      ,131.46      ,113.82      ,318.09      ,291.32      ,352.15      ,358.60      ,333.20      ,800.02      ,971.14      ,871.12      ,969.67      ,957.80     ,5979.53     ,7378.67     ,8064.58     ,6893.68     ,5694.59
200401       ,17.92       ,23.34       ,27.69       ,27.02       ,21.81      ,116.08      ,119.82      ,121.25      ,133.59      ,118.73      ,331.74      ,297.78      ,366.58      ,374.73      ,356.38      ,824.06     ,1029.93      ,921.15     ,1051.61      ,974.76     ,6440.72     ,7698.75     ,8370.93     ,7078.76     ,6114.48
200402       ,19.62       ,25.28       ,29.53       ,29.15       ,23.40      ,123.83      ,130.86      ,131.14      ,140.96      ,123.95      ,369.00      ,321.27      ,376.10      ,399.25      ,370.65      ,879.38     ,1086.99      ,963.59     ,1077.30     ,1018.34     ,6583.15     ,8137.63     ,8804.13     ,7503.17     ,6083.34
200403       ,20.90       ,26.85       ,29.38       ,32.07       ,24.69      ,130.89      ,133.29      ,135.00      ,143.68      ,128.79      ,381.73      ,335.14      ,392.05      ,425.40      ,381.02      ,900.13     ,1116.16      ,992.58     ,1090.19     ,1042.78     ,6839.24     ,8372.30     ,9025.18     ,7713.37     ,6527.98
200404       ,19.82       ,24.97       ,28.15       ,30.84       ,23.78      ,124.93      ,125.87      ,128.04      ,136.08      ,123.30      ,374.78      ,326.75      ,403.27      ,432.40      ,369.52      ,874.80     ,1120.63      ,983.42     ,1064.97     ,1008.24     ,6679.41     ,8149.14     ,8733.58     ,7517.83     ,6620.71
200405       ,17.88       ,22.98       ,26.40       ,28.07       ,20.99      ,113.61      ,116.40      ,119.94      ,127.65      ,112.92      ,350.52      ,313.04      ,379.00      ,403.77      ,334.67      ,844.10     ,1034.91      ,932.24     ,1013.16      ,926.64     ,6523.66     ,7834.56     ,8174.30     ,6986.11     ,6167.34
200406       ,17.13       ,22.08       ,25.69       ,27.10       ,20.54      ,112.05      ,114.72      ,119.82      ,122.83      ,110.50      ,340.30      ,311.10      ,374.56      ,407.50      ,339.63      ,849.33     ,1022.22      ,948.48     ,1013.53      ,949.85     ,6496.78     ,7721.25     ,8129.51     ,7015.13     ,6217.25
200407       ,13.69       ,19.72       ,23.52       ,23.69       ,21.05       ,97.09      ,101.68      ,110.44      ,102.68      ,100.37      ,292.37      ,323.01      ,288.94      ,292.35      ,269.21      ,796.46      ,792.54      ,822.22      ,904.87      ,822.80     ,6510.71     ,6440.33     ,8593.36     ,5082.10     ,4684.38
200408       ,13.89       ,20.43       ,23.98       ,24.11       ,21.22      ,100.31      ,104.05      ,113.38      ,103.14      ,101.64      ,293.56      ,333.38      ,301.07      ,292.83      ,275.21      ,795.07      ,816.79      ,848.75      ,909.61      ,845.46     ,6525.97     ,6612.13     ,8534.25     ,5135.81     ,4719.71
200409       ,13.60       ,20.47       ,24.09       ,24.25       ,20.61      ,100.42      ,103.37      ,114.18      ,103.59      ,100.96      ,289.82      ,343.59      ,304.99      ,296.90      ,276.87      ,803.29      ,841.46      ,872.29      ,923.49      ,854.12     ,6567.04     ,7064.53     ,8665.16     ,5154.42     ,5082.32
200410       ,14.25       ,21.58       ,25.42       ,25.48       ,21.32      ,108.49      ,107.98      ,121.97      ,108.42      ,108.69      ,305.53      ,351.01      ,320.65      ,311.67      ,292.82      ,831.77      ,890.71      ,923.85      ,969.36      ,916.05     ,6790.36     ,7420.01     ,9041.35     ,5470.97     ,5281.17
200411       ,14.86       ,22.13       ,26.16       ,26.63       ,21.81      ,110.48      ,111.18      ,130.63      ,113.29      ,114.77      ,310.69      ,369.28      ,329.44      ,326.91      ,312.49      ,891.51      ,926.33      ,955.95     ,1026.54      ,943.10     ,6831.61     ,7542.30     ,9426.40     ,5799.01     ,5339.22
200412       ,16.62       ,24.31       ,28.53       ,30.01       ,24.07      ,120.00      ,116.27      ,142.34      ,124.51      ,123.53      ,335.16      ,409.47      ,360.50      ,348.66      ,329.52      ,964.01      ,988.38     ,1032.19     ,1076.81     ,1010.89     ,7345.57     ,8253.60     ,9883.74     ,6210.67     ,5819.76
200501       ,16.72       ,24.62       ,29.65       ,29.93       ,23.98      ,120.42      ,118.34      ,145.41      ,135.65      ,127.88      ,342.14      ,411.82      ,364.93      ,354.04      ,321.68      ,999.95     ,1016.99     ,1060.81     ,1106.74     ,1038.13     ,7588.69     ,8427.84    ,10164.43     ,6429.20     ,6010.68
200502       ,16.95       ,25.23       ,31.18       ,30.75       ,24.36      ,123.27      ,119.21      ,144.93      ,139.73      ,128.94      ,348.20      ,426.21      ,373.98      ,358.62      ,341.50     ,1006.57     ,1050.54     ,1085.48     ,1137.84     ,1030.19     ,7292.07     ,8459.98    ,10064.55     ,6439.84     ,5954.36
200503       ,17.18       ,25.68       ,32.84       ,32.02       ,24.70      ,125.82      ,120.98      ,149.54      ,141.42      ,132.15      ,349.75      ,438.22      ,387.64      ,376.14      ,347.45     ,1044.75     ,1043.79     ,1102.74     ,1180.37     ,1104.16     ,7434.82     ,9049.92    ,10419.47     ,6626.84     ,6088.12
200504       ,16.49       ,25.14       ,32.38       ,29.90       ,23.98      ,120.78      ,115.71      ,143.65      ,137.42      ,125.70      ,329.10      ,421.59      ,372.78      ,361.41      ,341.22     ,1012.17     ,1010.95     ,1057.53     ,1163.70     ,1081.22     ,7267.59     ,8703.18    ,10097.41     ,6397.49     ,5837.48
200505       ,16.00       ,24.35       ,31.23       ,28.76       ,22.89      ,113.05      ,113.38      ,140.37      ,129.42      ,120.40      ,311.20      ,424.18      ,370.51      ,353.15      ,333.53      ,996.35      ,984.71     ,1047.21     ,1137.00     ,1063.40     ,7116.30     ,8543.34    ,10276.36     ,6393.58     ,5881.02
200506       ,15.00       ,23.49       ,30.77       ,27.59       ,21.72      ,111.79      ,112.63      ,136.53      ,122.62      ,116.46      ,319.03      ,417.98      ,367.57      ,343.73      ,318.69      ,997.02      ,988.61     ,1044.65     ,1166.20     ,1059.08     ,7200.76     ,8529.18    ,10212.72     ,6346.30     ,5797.68
200507       ,15.98       ,23.58       ,26.06       ,27.23       ,21.09      ,129.81      ,118.98      ,131.77      ,121.74      ,125.81      ,367.65      ,387.31      ,345.54      ,352.94      ,376.85     ,1021.85     ,1076.76      ,997.52     ,1008.04      ,976.24     ,4889.36     ,8930.09     ,8733.85     ,6163.64     ,6572.55
200508       ,16.28       ,23.91       ,26.11       ,27.87       ,21.78      ,133.96      ,119.54      ,133.13      ,125.84      ,130.76      ,380.32      ,399.01      ,361.89      ,367.33      ,382.72     ,1067.54     ,1109.22     ,1044.45     ,1048.02     ,1004.68     ,5170.31     ,9329.86     ,9015.31     ,6561.56     ,6677.82
200509       ,16.52       ,23.88       ,26.22       ,28.07       ,22.01      ,137.82      ,119.43      ,134.86      ,125.79      ,132.28      ,366.84      ,401.63      ,364.70      ,368.67      ,387.69     ,1079.85     ,1088.59     ,1057.21     ,1065.30     ,1007.95     ,5109.90     ,9310.94     ,8982.81     ,6499.84     ,6686.41
200510       ,17.44       ,24.91       ,26.81       ,29.29       ,23.04      ,139.14      ,124.45      ,136.60      ,128.63      ,138.73      ,370.76      ,380.58      ,369.99      ,386.72      ,402.56     ,1125.93     ,1107.73     ,1069.57     ,1090.66     ,1063.12     ,5081.95     ,9784.86     ,9291.75     ,6728.28     ,7355.48
200511       ,16.73       ,24.52       ,25.47       ,28.19       ,21.80      ,130.09      ,118.55      ,130.09      ,121.90      ,131.73      ,357.09      ,354.53      ,358.35      ,367.58      ,374.21     ,1080.34     ,1035.58      ,987.96     ,1010.69     ,1000.98     ,4877.49     ,9198.84     ,8692.95     ,6315.42     ,6846.84
200512       ,16.78       ,24.63       ,25.70       ,28.40       ,21.88      ,136.83      ,121.75      ,130.75      ,125.79      ,134.71      ,367.47      ,363.76      ,359.97      ,368.52      ,391.82     ,1085.16     ,1080.09     ,1033.58     ,1041.57     ,1060.65     ,4910.37     ,9408.16     ,9021.00     ,6541.87     ,7105.63
200601       ,16.94       ,25.34       ,26.11       ,28.53       ,22.06      ,141.90      ,121.97      ,131.85      ,129.88      ,136.80      ,367.49      ,364.64      ,363.01      ,378.39      ,395.13     ,1097.03     ,1096.92     ,1051.66     ,1040.22     ,1068.82     ,5149.44     ,9549.69     ,9208.54     ,6729.52     ,7379.32
200602       ,18.27       ,26.89       ,27.57       ,30.19       ,23.76      ,152.67      ,126.05      ,137.59      ,141.03      ,152.61      ,382.57      ,376.87      ,370.82      ,417.92      ,439.35     ,1145.45     ,1140.72     ,1135.71     ,1049.59     ,1144.61     ,5426.71    ,10206.38     ,9855.40     ,7204.50     ,7699.57
200603       ,19.15       ,28.32       ,27.50       ,30.75       ,23.81      ,156.16      ,129.71      ,139.58      ,143.18      ,154.10      ,394.29      ,396.50      ,378.01      ,428.90      ,448.36     ,1162.92     ,1174.76     ,1147.03     ,1072.99     ,1126.10     ,5396.79    ,10234.69     ,9671.56     ,7119.91     ,7644.61
200604       ,20.45       ,30.12       ,28.74       ,33.00       ,25.43      ,169.57      ,135.11      ,144.09      ,147.22      ,161.28      ,413.24      ,421.68      ,385.63      ,456.41      ,474.39     ,1206.31     ,1201.38     ,1179.60     ,1097.87     ,1203.30     ,5452.59    ,10141.51     ,9801.63     ,7347.57     ,7745.81
200605       ,22.04       ,31.97       ,31.34       ,35.33       ,28.09      ,173.27      ,136.34      ,150.74      ,158.14      ,170.55      ,438.47      ,432.90      ,401.99      ,470.12      ,493.02     ,1258.65     ,1248.51     ,1246.06     ,1145.48     ,1282.23     ,5882.80    ,10775.03    ,10562.39     ,7815.45     ,8528.97
200606       ,20.60       ,30.63       ,29.40       ,33.89       ,25.60      ,159.46      ,127.19      ,143.92      ,149.34      ,157.07      ,426.98      ,412.41      ,378.45      ,442.28      ,468.12     ,1164.46     ,1207.42     ,1200.28     ,1078.55     ,1190.85     ,5425.88    ,10127.67     ,9947.86     ,7360.30     ,8139.95
200607       ,18.64       ,25.87       ,29.65       ,30.32       ,27.87      ,137.69      ,142.00      ,143.46      ,136.89      ,144.20      ,381.86      ,411.89      ,409.16      ,408.54      ,407.70     ,1067.86      ,997.58     ,1194.16     ,1170.63     ,1125.74     ,7051.02    ,10918.68     ,7267.14     ,9397.97     ,5378.83
200608       ,19.59       ,26.65       ,30.09       ,31.40       ,29.37      ,140.93      ,144.11      ,147.40      ,139.40      ,147.55      ,395.14      ,420.48      ,415.97      ,413.78      ,418.20     ,1085.87      ,998.35     ,1223.20     ,1178.72     ,1159.32     ,7092.35    ,11108.47     ,7341.53     ,9423.78     ,5541.88
200609       ,19.89       ,27.12       ,30.60       ,32.09       ,29.86      ,142.42      ,148.69      ,150.19      ,142.24      ,151.34      ,404.94      ,435.21      ,426.72      ,414.99      ,414.36     ,1123.40     ,1026.07     ,1235.74     ,1219.82     ,1208.05     ,7128.69    ,11439.37     ,7513.84     ,9665.79     ,5606.70
200610       ,20.52       ,28.25       ,30.67       ,32.25       ,28.85      ,140.01      ,154.58      ,150.24      ,143.95      ,148.95      ,404.00      ,449.59      ,430.24      ,411.89      ,401.16     ,1148.91     ,1070.31     ,1251.20     ,1236.57     ,1205.92     ,7079.09    ,11430.94     ,7475.33     ,9377.85     ,5757.14
200611       ,22.31       ,30.88       ,32.96       ,34.01       ,31.72      ,146.23      ,161.90      ,156.79      ,154.70      ,165.58      ,422.70      ,465.97      ,443.43      ,439.31      ,440.49     ,1207.14     ,1170.14     ,1322.53     ,1323.44     ,1309.05     ,7549.51    ,12034.28     ,7925.47     ,9956.80     ,6199.35
200612       ,24.35       ,33.10       ,34.84       ,35.62       ,33.83      ,156.11      ,173.12      ,163.21      ,159.80      ,181.24      ,445.33      ,482.72      ,455.56      ,466.93      ,456.49     ,1275.75     ,1226.92     ,1440.92     ,1382.85     ,1397.75     ,7903.63    ,12648.04     ,8212.07    ,10271.72     ,6377.01
200701       ,25.27       ,33.30       ,36.01       ,36.68       ,35.29      ,157.12      ,182.70      ,166.17      ,164.24      ,188.14      ,452.44      ,490.52      ,467.39      ,486.14      ,451.72     ,1343.32     ,1282.77     ,1490.23     ,1415.95     ,1495.04     ,8393.09    ,13358.81     ,8545.15    ,10448.15     ,6799.80
200702       ,27.41       ,34.69       ,38.01       ,39.08       ,36.57      ,167.79      ,195.92      ,176.01      ,174.35      ,199.98      ,477.07      ,501.45      ,484.13      ,500.00      ,447.82     ,1383.33     ,1361.49     ,1584.48     ,1468.81     ,1576.28     ,8652.45    ,13458.74     ,8813.39    ,10376.11     ,6817.06
200703       ,28.13       ,37.74       ,39.83       ,40.43       ,36.93      ,172.54      ,202.74      ,180.13      ,176.16      ,209.64      ,488.38      ,515.43      ,492.93      ,503.90      ,469.37     ,1438.24     ,1359.15     ,1640.75     ,1488.20     ,1614.18     ,8588.62    ,13444.57     ,8907.47    ,10833.03     ,6588.22
200704       ,30.04       ,40.87       ,45.46       ,42.93       ,39.61      ,177.37      ,218.04      ,186.71      ,183.15      ,220.69      ,514.55      ,549.03      ,523.13      ,518.62      ,481.10     ,1516.93     ,1445.25     ,1726.17     ,1593.10     ,1733.79     ,8959.87    ,13857.41     ,9176.17    ,11731.74     ,6788.66
200705       ,33.71       ,44.45       ,48.87       ,47.68       ,44.79      ,186.10      ,238.73      ,200.40      ,203.89      ,238.22      ,555.11      ,593.77      ,554.37      ,541.81      ,509.91     ,1564.49     ,1530.05     ,1793.67     ,1679.97     ,1873.46     ,9305.27    ,14432.46     ,9600.65    ,12100.36     ,7098.70
200706       ,39.07       ,50.59       ,59.70       ,52.03       ,48.01      ,203.58      ,266.39      ,213.14      ,221.57      ,253.49      ,582.87      ,611.02      ,591.33      ,574.71      ,544.45     ,1593.23     ,1555.91     ,1874.72     ,1726.58     ,1968.44     ,9397.09    ,14618.35     ,9810.62    ,12609.85     ,7254.38
200707       ,32.94       ,39.50       ,46.36       ,43.98       ,41.44      ,180.20      ,190.09      ,193.65      ,199.17      ,194.54      ,459.87      ,463.56      ,488.52      ,486.45      ,478.98     ,1440.32     ,1327.41     ,1539.29     ,1260.60     ,1297.17     ,8572.48    ,11805.80    ,13222.15     ,7338.59     ,6245.49
200708       ,36.80       ,45.31       ,48.97       ,47.30       ,42.52      ,185.16      ,192.80      ,204.64      ,219.03      ,196.72      ,458.52      ,482.99      ,507.10      ,493.91      ,497.88     ,1413.81     ,1339.80     ,1510.94     ,1293.33     ,1334.10     ,8400.77    ,11835.17    ,13715.87     ,7483.41     ,6441.80
200709       ,30.82       ,39.32       ,42.37       ,40.09       ,35.27      ,160.96      ,171.60      ,174.06      ,183.03      ,165.89      ,412.11      ,439.36      ,452.79      ,450.32      ,446.20     ,1302.10     ,1273.75     ,1445.96     ,1203.00     ,1190.91     ,7837.53    ,11580.04    ,13508.95     ,7409.57     ,5985.78
200710       ,33.89       ,42.24       ,47.10       ,44.70       ,38.41      ,172.36      ,182.33      ,183.16      ,198.17      ,183.25      ,430.63      ,479.27      ,507.91      ,512.72      ,525.99     ,1400.53     ,1373.68     ,1540.35     ,1367.32     ,1312.95     ,8728.69    ,12807.52    ,15773.12     ,8459.01     ,7522.71
200711       ,36.53       ,44.02       ,50.75       ,48.05       ,41.42      ,174.95      ,195.32      ,192.52      ,213.72      ,198.54      ,436.23      ,509.44      ,540.63      ,528.09      ,568.14     ,1465.01     ,1512.46     ,1639.70     ,1534.59     ,1452.60     ,9409.62    ,13625.76    ,17389.01     ,9484.90     ,8119.05
200712       ,33.66       ,41.45       ,48.05       ,43.37       ,38.06      ,160.78      ,177.04      ,174.39      ,191.72      ,177.20      ,415.13      ,471.24      ,491.08      ,504.13      ,506.78     ,1385.11     ,1411.01     ,1512.14     ,1408.95     ,1320.61     ,8862.25    ,12581.80    ,16690.92     ,8881.05     ,7502.36
200801       ,32.68       ,42.57       ,46.08       ,41.95       ,36.35      ,156.77      ,176.96      ,174.98      ,190.27      ,176.57      ,411.26      ,477.16      ,482.44      ,503.35      ,495.66     ,1351.79     ,1372.67     ,1530.51     ,1382.88     ,1275.10     ,8674.32    ,12623.88    ,16270.04     ,8923.63     ,7571.05
200802       ,27.75       ,36.62       ,40.12       ,35.76       ,31.45      ,133.97      ,153.04      ,151.98      ,157.08      ,146.58      ,356.90      ,426.60      ,409.32      ,403.13      ,383.15     ,1258.39     ,1198.31     ,1370.82     ,1189.90     ,1079.89     ,7954.79    ,11616.50    ,14810.09     ,7731.17     ,6259.50
200803       ,29.10       ,39.02       ,42.11       ,37.62       ,32.30      ,140.64      ,161.68      ,157.27      ,163.69      ,158.15      ,378.53      ,436.49      ,414.59      ,431.88      ,407.99     ,1287.15     ,1226.21     ,1405.42     ,1276.94     ,1137.04     ,8492.41    ,11545.50    ,14946.00     ,8235.75     ,6363.31
200804       ,25.98       ,35.34       ,37.80       ,34.79       ,28.17      ,126.51      ,147.48      ,142.09      ,142.89      ,141.61      ,343.00      ,390.40      ,379.23      ,393.15      ,372.47     ,1234.06     ,1176.47     ,1377.63     ,1181.75     ,1035.20     ,7948.20    ,11444.38    ,13982.90     ,7583.67     ,5795.17
200805       ,26.72       ,37.09       ,39.24       ,36.29       ,30.15      ,132.68      ,155.15      ,145.30      ,147.20      ,153.11      ,349.93      ,422.80      ,393.01      ,403.88      ,401.62     ,1284.49     ,1257.59     ,1471.58     ,1258.65     ,1139.98     ,8128.77    ,12227.47    ,15397.22     ,8030.11     ,6327.84
200806       ,28.35       ,38.51       ,39.63       ,38.45       ,33.62      ,135.51      ,167.36      ,146.99      ,149.86      ,169.74      ,351.97      ,436.33      ,390.10      ,407.21      ,428.00     ,1279.27     ,1238.21     ,1477.47     ,1351.85     ,1265.79     ,7908.87    ,12287.72    ,15747.51     ,8599.39     ,6374.16
200807       ,26.41       ,38.66       ,39.95       ,33.80       ,33.71      ,167.60      ,183.22      ,173.94      ,179.92      ,186.08      ,560.91      ,501.96      ,514.43      ,550.84      ,500.57     ,1672.40     ,1632.63     ,1594.43     ,1539.69     ,1687.11     ,9868.88    ,11980.16    ,17776.59     ,7784.70    ,12631.85
200808       ,24.81       ,36.64       ,37.18       ,30.95       ,29.79      ,161.20      ,172.19      ,165.45      ,164.35      ,166.21      ,551.90      ,476.29      ,492.14      ,494.29      ,429.88     ,1603.12     ,1558.18     ,1562.51     ,1467.97     ,1516.53     ,9575.85    ,11990.86    ,16598.84     ,7618.31    ,11169.99
200809       ,21.85       ,32.86       ,33.32       ,27.26       ,24.93      ,147.94      ,158.22      ,148.21      ,146.88      ,143.86      ,531.72      ,442.23      ,452.29      ,441.92      ,378.56     ,1551.51     ,1484.63     ,1410.47     ,1278.50     ,1339.14     ,8951.08    ,11588.46    ,15777.54     ,6735.36     ,9970.94
200810       ,18.21       ,27.20       ,27.96       ,22.26       ,19.74      ,119.50      ,130.60      ,121.65      ,114.61      ,107.78      ,430.76      ,377.53      ,349.29      ,364.00      ,284.47     ,1375.05     ,1229.97     ,1156.18      ,997.77      ,974.25     ,8073.51     ,9820.94    ,12828.89     ,5595.45     ,7067.49
200811       ,12.83       ,19.89       ,19.92       ,15.59       ,12.60       ,82.39       ,96.00       ,86.86       ,72.69       ,65.26      ,299.49      ,274.03      ,237.05      ,238.67      ,173.18      ,973.89      ,879.49      ,798.89      ,677.06      ,607.62     ,6287.93     ,7675.75     ,9562.98     ,4092.35     ,5363.94
200812       ,11.94       ,18.85       ,18.26       ,14.43       ,11.52       ,78.48       ,92.12       ,79.99       ,66.64       ,59.01      ,281.30      ,250.80      ,211.55      ,227.47      ,157.70      ,875.14      ,829.47      ,687.46      ,649.68      ,530.96     ,6102.34     ,7165.29     ,8975.73     ,3822.76     ,4533.82
200901       ,12.79       ,19.44       ,19.62       ,15.26       ,12.77       ,83.35      ,100.18       ,88.56       ,71.92       ,68.19      ,301.61      ,265.83      ,228.78      ,249.11      ,178.01      ,960.84      ,901.65      ,678.67      ,758.29      ,644.20     ,6263.03     ,7686.45     ,9463.87     ,4259.92     ,4814.06
200902       ,11.82       ,18.43       ,18.23       ,14.06       ,11.63       ,79.93       ,93.59       ,81.28       ,65.27       ,63.20      ,272.73      ,255.49      ,207.51      ,215.85      ,163.97      ,874.86      ,831.85      ,610.05      ,695.01      ,589.60     ,5871.22     ,7463.11     ,8532.64     ,3947.82     ,4432.42
200903       ,11.74       ,18.16       ,18.18       ,14.06       ,11.82       ,77.82       ,89.75       ,78.65       ,62.94       ,64.24      ,241.84      ,245.15      ,198.20      ,207.24      ,160.10      ,847.69      ,752.90      ,579.00      ,654.93      ,558.40     ,5565.71     ,6644.68     ,8324.64     ,3637.89     ,4457.83
200904       ,12.51       ,18.90       ,18.31       ,14.82       ,12.89       ,85.11       ,91.22       ,80.21       ,68.17       ,74.56      ,254.86      ,252.76      ,217.63      ,228.65      ,175.24      ,906.41      ,816.71      ,635.82      ,706.03      ,630.99     ,5764.50     ,7017.73     ,9491.45     ,4111.50     ,5239.48
200905       ,14.19       ,21.17       ,20.40       ,16.73       ,15.25       ,94.63       ,99.13       ,89.35       ,79.65       ,86.01      ,280.33      ,277.72      ,265.45      ,267.46      ,209.01     ,1001.24      ,913.94      ,748.37      ,832.19      ,774.83     ,6135.47     ,8177.53    ,10695.22     ,4829.26     ,6249.13
200906       ,17.90       ,27.18       ,25.89       ,21.90       ,20.01      ,121.65      ,122.29      ,110.00      ,107.77      ,113.57      ,324.73      ,326.16      ,331.39      ,331.11      ,279.62     ,1122.05     ,1089.18      ,985.96     ,1098.23      ,975.17     ,6602.99     ,9660.90    ,12478.87     ,5564.47     ,7531.05
200907       ,18.15       ,24.06       ,27.33       ,27.93       ,22.56      ,144.35      ,138.86      ,144.06      ,135.40      ,142.88      ,464.44      ,437.08      ,406.17      ,431.86      ,402.89     ,1194.27     ,1491.15     ,1398.92     ,1338.32     ,1416.95     ,7567.26    ,11156.15    ,11259.95    ,13474.06     ,7836.30
200908       ,20.12       ,27.19       ,30.57       ,31.69       ,25.70      ,164.29      ,160.07      ,161.93      ,157.83      ,162.29      ,530.92      ,505.14      ,460.25      ,487.91      ,446.68     ,1353.56     ,1668.43     ,1535.70     ,1486.81     ,1638.97     ,8560.48    ,12202.58    ,12783.62    ,15310.32     ,8987.99
200909       ,21.19       ,29.07       ,33.22       ,34.03       ,28.05      ,163.89      ,163.30      ,173.15      ,161.88      ,168.34      ,518.78      ,515.07      ,483.26      ,507.11      ,474.12     ,1372.48     ,1710.71     ,1579.36     ,1552.88     ,1709.91     ,8408.69    ,11952.33    ,12648.52    ,15753.01     ,9094.79
200910       ,23.39       ,31.51       ,35.71       ,38.11       ,31.85      ,173.36      ,181.36      ,182.33      ,173.78      ,181.64      ,536.64      ,567.21      ,512.07      ,548.29      ,519.80     ,1480.03     ,1833.95     ,1706.74     ,1671.07     ,1807.21     ,8976.66    ,12544.01    ,13786.79    ,17493.49     ,9770.25
200911       ,24.94       ,32.05       ,36.44       ,39.29       ,32.68      ,180.86      ,190.94      ,187.99      ,180.42      ,183.23      ,545.48      ,572.50      ,517.09      ,560.80      ,526.75     ,1454.97     ,1855.61     ,1753.10     ,1657.75     ,1856.10     ,9154.85    ,12776.65    ,13840.11    ,17915.57     ,9896.44
200912       ,26.49       ,33.42       ,37.70       ,40.55       ,33.54      ,185.41      ,205.13      ,188.61      ,186.73      ,193.26      ,567.30      ,568.92      ,541.85      ,593.12      ,547.02     ,1473.94     ,1912.45     ,1794.77     ,1751.21     ,1909.19     ,9523.31    ,12826.95    ,14264.90    ,18023.91    ,10351.89
201001       ,26.14       ,33.27       ,38.09       ,41.90       ,33.26      ,188.69      ,206.98      ,195.62      ,192.39      ,195.27      ,581.66      ,594.58      ,548.15      ,614.54      ,556.01     ,1525.10     ,1981.63     ,1904.38     ,1784.29     ,1954.48     ,9894.93    ,13203.80    ,14479.79    ,18311.41    ,10556.94
201002       ,26.16       ,33.63       ,38.66       ,41.88       ,32.30      ,186.33      ,197.08      ,192.94      ,189.06      ,190.83      ,561.11      ,574.61      ,532.47      ,585.02      ,525.15     ,1451.05     ,1833.94     ,1780.58     ,1687.77     ,1806.39     ,9288.10    ,12481.89    ,13639.92    ,16920.10     ,9428.41
201003       ,26.30       ,33.76       ,38.63       ,41.77       ,32.18      ,189.41      ,202.36      ,194.23      ,190.63      ,191.47      ,565.86      ,580.09      ,538.46      ,615.28      ,521.54     ,1476.34     ,1863.74     ,1810.09     ,1720.44     ,1814.75     ,9427.79    ,12406.07    ,13974.29    ,17712.75     ,9926.50
201004       ,28.02       ,36.17       ,40.63       ,44.31       ,34.38      ,205.86      ,214.67      ,204.34      ,198.00      ,209.40      ,602.18      ,621.94      ,590.79      ,649.55      ,566.30     ,1552.18     ,1972.99     ,1964.55     ,1904.24     ,2017.09     ,9838.29    ,13160.73    ,14878.31    ,19223.24    ,10799.48
201005       ,29.71       ,38.82       ,42.01       ,45.68       ,35.72      ,211.09      ,212.82      ,212.71      ,206.23      ,214.58      ,629.27      ,657.74      ,624.44      ,669.25      ,572.02     ,1617.64     ,2036.67     ,2009.96     ,1956.22     ,2071.61     ,9649.68    ,13474.90    ,15168.98    ,18698.53    ,10539.04
201006       ,25.30       ,33.00       ,35.94       ,39.32       ,29.18      ,179.90      ,183.32      ,182.80      ,177.03      ,176.98      ,548.61      ,556.03      ,559.93      ,591.96      ,475.37     ,1375.93     ,1834.91     ,1777.68     ,1737.84     ,1744.76     ,8442.35    ,12371.13    ,13321.58    ,15925.85     ,9291.66
201007       ,23.13       ,32.32       ,33.17       ,36.03       ,31.55      ,163.05      ,172.17      ,166.22      ,158.80      ,168.59      ,458.42      ,506.65      ,436.13      ,493.04      ,484.64     ,1669.57     ,1410.19     ,1531.40     ,1573.54     ,1356.89     ,6230.84    ,15171.16    ,13541.32     ,9406.48    ,13124.95
