This file was created using the 202403 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 5 ME portfolios
and 5 BE/ME portfolios in Asia_Pacific_ex_Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
 ,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
201501    ,212    ,230    ,280    ,339   ,1108     ,66     ,65     ,76     ,80    ,144     ,40     ,41     ,35     ,38     ,61     ,31     ,30     ,22     ,31     ,29     ,26     ,23     ,32     ,21     ,19
201502    ,212    ,230    ,280    ,338   ,1105     ,66     ,65     ,76     ,79    ,142     ,40     ,41     ,35     ,38     ,61     ,31     ,30     ,22     ,31     ,29     ,26     ,23     ,32     ,21     ,19
201503    ,211    ,228    ,280    ,338   ,1103     ,66     ,65     ,76     ,79    ,141     ,40     ,41     ,35     ,38     ,61     ,31     ,30     ,22     ,31     ,29     ,26     ,23     ,32     ,21     ,19
201504    ,211    ,227    ,279    ,338   ,1101     ,66     ,65     ,76     ,77    ,141     ,40     ,41     ,35     ,38     ,60     ,31     ,30     ,22     ,31     ,29     ,26     ,23     ,32     ,21     ,19
201505    ,210    ,227    ,279    ,338   ,1100     ,66     ,65     ,76     ,76    ,141     ,40     ,41     ,35     ,38     ,60     ,31     ,30     ,22     ,31     ,29     ,26     ,23     ,32     ,21     ,19
201506    ,209    ,227    ,278    ,336   ,1093     ,66     ,65     ,76     ,76    ,140     ,40     ,41     ,35     ,37     ,60     ,31     ,30     ,21     ,31     ,29     ,26     ,23     ,32     ,21     ,19
201507    ,210    ,219    ,267    ,370   ,1005     ,86     ,62     ,62    ,102    ,153     ,48     ,57     ,38     ,47     ,88     ,37     ,37     ,37     ,41     ,33     ,28     ,21     ,37     ,31     ,26
201508    ,210    ,219    ,267    ,368   ,1005     ,86     ,62     ,62    ,102    ,152     ,47     ,57     ,38     ,47     ,88     ,37     ,37     ,37     ,41     ,33     ,28     ,21     ,37     ,31     ,25
201509    ,209    ,217    ,267    ,367    ,998     ,86     ,62     ,62    ,102    ,152     ,47     ,57     ,38     ,47     ,88     ,37     ,37     ,37     ,41     ,33     ,28     ,21     ,37     ,31     ,25
201510    ,209    ,216    ,267    ,367    ,995     ,86     ,62     ,62    ,102    ,152     ,47     ,57     ,38     ,47     ,88     ,37     ,36     ,36     ,41     ,33     ,28     ,21     ,37     ,31     ,25
201511    ,209    ,216    ,267    ,367    ,991     ,86     ,62     ,62    ,102    ,151     ,47     ,56     ,38     ,47     ,86     ,37     ,36     ,36     ,41     ,33     ,28     ,21     ,37     ,31     ,25
201512    ,209    ,216    ,267    ,366    ,989     ,86     ,62     ,62    ,102    ,150     ,47     ,56     ,38     ,47     ,86     ,37     ,36     ,36     ,41     ,33     ,28     ,21     ,37     ,31     ,25
201601    ,209    ,216    ,265    ,365    ,987     ,86     ,62     ,61    ,101    ,150     ,47     ,56     ,38     ,47     ,86     ,37     ,36     ,36     ,41     ,33     ,28     ,21     ,37     ,31     ,25
201602    ,209    ,216    ,265    ,365    ,985     ,86     ,62     ,61    ,101    ,150     ,47     ,56     ,38     ,47     ,86     ,37     ,36     ,36     ,41     ,33     ,28     ,21     ,37     ,31     ,25
201603    ,208    ,214    ,265    ,365    ,982     ,85     ,62     ,61    ,100    ,151     ,47     ,56     ,38     ,47     ,86     ,36     ,35     ,36     ,41     ,33     ,28     ,21     ,37     ,31     ,25
201604    ,208    ,214    ,265    ,365    ,979     ,85     ,62     ,61     ,98    ,151     ,47     ,56     ,38     ,47     ,86     ,36     ,35     ,36     ,41     ,33     ,28     ,21     ,37     ,31     ,25
201605    ,208    ,214    ,265    ,365    ,975     ,84     ,62     ,61     ,98    ,150     ,47     ,56     ,38     ,47     ,85     ,36     ,35     ,36     ,41     ,33     ,28     ,21     ,37     ,31     ,25
201606    ,208    ,214    ,264    ,363    ,975     ,84     ,62     ,61     ,98    ,150     ,47     ,56     ,37     ,47     ,85     ,36     ,34     ,36     ,41     ,33     ,28     ,21     ,37     ,31     ,25
201607    ,269    ,338    ,251    ,398    ,871    ,111    ,105     ,54    ,104    ,137     ,53     ,50     ,46     ,43     ,68     ,42     ,39     ,30     ,34     ,32     ,24     ,27     ,33     ,36     ,26
201608    ,267    ,338    ,251    ,398    ,870    ,111    ,105     ,53    ,104    ,137     ,53     ,50     ,45     ,42     ,68     ,42     ,39     ,30     ,34     ,32     ,24     ,27     ,33     ,36     ,26
201609    ,266    ,337    ,251    ,397    ,860    ,111    ,105     ,53    ,104    ,137     ,53     ,50     ,44     ,42     ,68     ,42     ,39     ,30     ,33     ,32     ,24     ,26     ,33     ,36     ,26
201610    ,266    ,336    ,251    ,397    ,856    ,111    ,104     ,53    ,101    ,137     ,53     ,50     ,43     ,42     ,68     ,42     ,39     ,30     ,32     ,32     ,24     ,26     ,33     ,36     ,26
201611    ,266    ,335    ,250    ,397    ,851    ,111    ,104     ,53    ,100    ,137     ,53     ,50     ,43     ,42     ,67     ,42     ,38     ,30     ,31     ,32     ,24     ,26     ,33     ,36     ,26
201612    ,267    ,336    ,250    ,395    ,850    ,111    ,104     ,53    ,100    ,137     ,53     ,50     ,43     ,42     ,67     ,42     ,38     ,30     ,31     ,32     ,24     ,26     ,33     ,36     ,26
201701    ,266    ,334    ,249    ,393    ,848    ,111    ,102     ,53    ,100    ,136     ,53     ,49     ,43     ,42     ,67     ,42     ,38     ,30     ,31     ,32     ,24     ,26     ,33     ,36     ,26
201702    ,267    ,333    ,249    ,391    ,846    ,111    ,102     ,53     ,99    ,136     ,53     ,49     ,43     ,42     ,67     ,42     ,38     ,30     ,31     ,32     ,24     ,26     ,33     ,36     ,26
201703    ,267    ,333    ,248    ,390    ,841    ,111    ,102     ,53     ,99    ,135     ,53     ,49     ,43     ,42     ,67     ,42     ,38     ,29     ,31     ,32     ,24     ,26     ,33     ,36     ,26
201704    ,266    ,333    ,248    ,390    ,838    ,110    ,101     ,52     ,99    ,135     ,53     ,48     ,43     ,42     ,67     ,42     ,38     ,29     ,31     ,32     ,24     ,26     ,33     ,36     ,26
201705    ,266    ,332    ,248    ,390    ,836    ,110    ,100     ,52     ,99    ,135     ,53     ,48     ,43     ,42     ,67     ,42     ,37     ,29     ,31     ,32     ,24     ,26     ,33     ,36     ,26
201706    ,265    ,331    ,247    ,387    ,834    ,110    ,100     ,52     ,99    ,134     ,53     ,48     ,43     ,42     ,67     ,42     ,37     ,29     ,31     ,32     ,24     ,26     ,32     ,36     ,26
201707    ,399    ,349    ,324    ,366    ,791    ,115     ,89     ,75     ,91    ,146     ,57     ,48     ,44     ,53     ,59     ,37     ,35     ,28     ,36     ,30     ,23     ,27     ,36     ,23     ,29
201708    ,399    ,348    ,323    ,366    ,788    ,113     ,88     ,74     ,91    ,146     ,57     ,48     ,44     ,53     ,59     ,37     ,35     ,28     ,36     ,30     ,23     ,27     ,36     ,23     ,29
201709    ,398    ,348    ,323    ,366    ,783    ,113     ,88     ,74     ,91    ,146     ,57     ,48     ,44     ,53     ,59     ,37     ,35     ,28     ,36     ,30     ,23     ,27     ,35     ,23     ,29
201710    ,397    ,347    ,323    ,365    ,780    ,113     ,88     ,74     ,91    ,146     ,57     ,48     ,44     ,53     ,59     ,36     ,35     ,28     ,36     ,30     ,23     ,27     ,35     ,23     ,29
201711    ,397    ,346    ,321    ,363    ,779    ,112     ,88     ,74     ,90    ,145     ,57     ,48     ,44     ,53     ,59     ,36     ,35     ,28     ,36     ,30     ,23     ,27     ,35     ,23     ,29
201712    ,396    ,345    ,321    ,361    ,775    ,112     ,88     ,73     ,90    ,144     ,57     ,48     ,44     ,53     ,59     ,36     ,35     ,28     ,36     ,30     ,23     ,27     ,35     ,23     ,29
201801    ,395    ,343    ,321    ,361    ,774    ,112     ,88     ,73     ,90    ,143     ,57     ,48     ,44     ,51     ,59     ,36     ,35     ,28     ,36     ,30     ,23     ,26     ,35     ,23     ,29
201802    ,394    ,344    ,320    ,359    ,773    ,112     ,87     ,73     ,90    ,143     ,57     ,48     ,44     ,51     ,59     ,36     ,35     ,28     ,36     ,30     ,23     ,26     ,35     ,23     ,28
201803    ,394    ,343    ,320    ,359    ,770    ,112     ,87     ,72     ,90    ,143     ,57     ,48     ,44     ,51     ,59     ,36     ,35     ,28     ,36     ,30     ,23     ,26     ,35     ,23     ,28
201804    ,393    ,343    ,318    ,358    ,768    ,112     ,86     ,72     ,89    ,143     ,57     ,48     ,44     ,51     ,59     ,36     ,35     ,28     ,36     ,30     ,23     ,26     ,35     ,23     ,28
201805    ,392    ,343    ,318    ,356    ,764    ,112     ,85     ,72     ,89    ,143     ,56     ,48     ,44     ,51     ,59     ,36     ,35     ,28     ,36     ,30     ,23     ,26     ,35     ,23     ,28
201806    ,392    ,342    ,317    ,355    ,762    ,112     ,85     ,72     ,88    ,142     ,56     ,48     ,44     ,51     ,59     ,36     ,35     ,28     ,36     ,30     ,23     ,26     ,35     ,23     ,28
201807    ,358    ,416    ,348    ,416    ,782     ,86     ,85     ,92    ,108    ,160     ,46     ,53     ,36     ,61     ,67     ,35     ,37     ,32     ,34     ,34     ,24     ,27     ,37     ,32     ,21
201808    ,357    ,416    ,348    ,416    ,778     ,86     ,85     ,91    ,107    ,159     ,46     ,53     ,36     ,61     ,67     ,35     ,37     ,32     ,34     ,34     ,24     ,27     ,37     ,32     ,21
201809    ,357    ,413    ,348    ,416    ,772     ,85     ,85     ,91    ,107    ,158     ,46     ,53     ,36     ,61     ,67     ,35     ,37     ,32     ,34     ,34     ,24     ,27     ,37     ,32     ,21
201810    ,356    ,412    ,347    ,414    ,772     ,85     ,85     ,90    ,107    ,158     ,46     ,53     ,36     ,61     ,67     ,34     ,37     ,32     ,34     ,34     ,24     ,27     ,37     ,32     ,21
201811    ,354    ,412    ,347    ,413    ,768     ,85     ,85     ,90    ,107    ,156     ,45     ,53     ,35     ,61     ,67     ,34     ,37     ,32     ,34     ,33     ,24     ,27     ,37     ,32     ,21
201812    ,353    ,412    ,346    ,411    ,767     ,85     ,85     ,90    ,107    ,154     ,45     ,52     ,35     ,60     ,67     ,34     ,37     ,32     ,33     ,33     ,24     ,27     ,37     ,32     ,21
201901    ,352    ,411    ,344    ,408    ,763     ,85     ,85     ,90    ,107    ,153     ,45     ,52     ,35     ,60     ,67     ,33     ,37     ,32     ,33     ,33     ,24     ,27     ,37     ,32     ,21
201902    ,352    ,409    ,343    ,407    ,762     ,84     ,84     ,90    ,106    ,153     ,45     ,52     ,35     ,60     ,67     ,33     ,37     ,32     ,33     ,33     ,24     ,27     ,37     ,32     ,21
201903    ,352    ,408    ,343    ,406    ,761     ,84     ,83     ,89    ,105    ,153     ,45     ,52     ,35     ,60     ,67     ,33     ,37     ,32     ,33     ,33     ,24     ,27     ,37     ,32     ,21
201904    ,352    ,405    ,343    ,404    ,758     ,84     ,83     ,89    ,104    ,153     ,45     ,52     ,35     ,60     ,67     ,33     ,37     ,32     ,33     ,33     ,24     ,27     ,37     ,32     ,21
201905    ,351    ,405    ,342    ,403    ,754     ,84     ,83     ,89    ,104    ,153     ,45     ,51     ,35     ,60     ,67     ,33     ,37     ,32     ,33     ,33     ,24     ,27     ,37     ,32     ,21
201906    ,347    ,404    ,342    ,402    ,751     ,84     ,83     ,88    ,104    ,153     ,45     ,51     ,35     ,59     ,67     ,33     ,35     ,32     ,33     ,32     ,24     ,27     ,37     ,32     ,21
201907    ,347    ,395    ,406    ,442    ,948     ,73     ,83     ,55     ,94    ,167     ,41     ,45     ,28     ,41     ,69     ,22     ,29     ,36     ,35     ,24     ,29     ,23     ,23     ,23     ,25
201908    ,346    ,393    ,404    ,440    ,941     ,73     ,83     ,55     ,94    ,166     ,41     ,45     ,28     ,41     ,69     ,21     ,29     ,36     ,35     ,24     ,29     ,23     ,23     ,23     ,25
201909    ,345    ,391    ,403    ,439    ,936     ,73     ,83     ,55     ,94    ,166     ,40     ,45     ,28     ,41     ,69     ,20     ,29     ,36     ,35     ,24     ,29     ,23     ,23     ,23     ,25
201910    ,344    ,391    ,403    ,437    ,934     ,73     ,83     ,55     ,94    ,165     ,39     ,45     ,28     ,41     ,67     ,20     ,29     ,36     ,35     ,24     ,29     ,23     ,23     ,23     ,25
201911    ,343    ,390    ,402    ,436    ,933     ,73     ,83     ,54     ,93    ,163     ,39     ,45     ,28     ,41     ,67     ,20     ,29     ,36     ,35     ,24     ,29     ,23     ,23     ,23     ,25
201912    ,342    ,390    ,402    ,434    ,932     ,73     ,82     ,53     ,93    ,163     ,39     ,44     ,28     ,41     ,67     ,20     ,29     ,36     ,35     ,24     ,29     ,23     ,23     ,23     ,25
202001    ,341    ,389    ,401    ,432    ,929     ,72     ,82     ,51     ,93    ,162     ,39     ,43     ,28     ,41     ,66     ,20     ,29     ,36     ,35     ,24     ,29     ,23     ,23     ,23     ,25
202002    ,341    ,389    ,401    ,432    ,928     ,72     ,82     ,51     ,93    ,162     ,39     ,43     ,28     ,40     ,66     ,20     ,29     ,36     ,35     ,24     ,29     ,23     ,23     ,23     ,25
202003    ,340    ,389    ,400    ,430    ,925     ,72     ,82     ,51     ,91    ,161     ,39     ,43     ,28     ,40     ,65     ,20     ,29     ,36     ,35     ,24     ,29     ,23     ,23     ,23     ,25
202004    ,339    ,387    ,399    ,430    ,925     ,72     ,82     ,51     ,91    ,161     ,39     ,43     ,28     ,40     ,65     ,20     ,29     ,36     ,35     ,24     ,29     ,23     ,23     ,23     ,25
202005    ,339    ,386    ,397    ,430    ,923     ,72     ,82     ,51     ,91    ,161     ,39     ,43     ,28     ,40     ,65     ,20     ,29     ,36     ,35     ,24     ,29     ,23     ,23     ,23     ,25
202006    ,337    ,383    ,397    ,429    ,923     ,72     ,82     ,51     ,91    ,161     ,39     ,43     ,28     ,40     ,65     ,20     ,29     ,36     ,34     ,24     ,29     ,23     ,23     ,23     ,25
202007    ,280    ,373    ,321    ,517   ,1062     ,79     ,73     ,59     ,90    ,157     ,33     ,44     ,34     ,41     ,54     ,25     ,28     ,31     ,26     ,30     ,30     ,24     ,20     ,29     ,17
202008    ,280    ,373    ,321    ,515   ,1058     ,79     ,73     ,59     ,89    ,157     ,33     ,44     ,34     ,41     ,54     ,25     ,28     ,31     ,26     ,30     ,30     ,24     ,19     ,29     ,16
202009    ,280    ,370    ,321    ,514   ,1054     ,79     ,73     ,59     ,89    ,156     ,33     ,44     ,34     ,41     ,54     ,25     ,28     ,31     ,26     ,30     ,30     ,24     ,19     ,29     ,16
202010    ,276    ,370    ,318    ,512   ,1052     ,79     ,73     ,59     ,89    ,154     ,33     ,44     ,34     ,41     ,53     ,25     ,28     ,31     ,26     ,30     ,30     ,24     ,19     ,29     ,16
202011    ,275    ,368    ,315    ,511   ,1046     ,79     ,73     ,59     ,89    ,154     ,33     ,44     ,34     ,40     ,53     ,25     ,28     ,31     ,25     ,30     ,30     ,24     ,19     ,29     ,16
202012    ,275    ,367    ,316    ,510   ,1042     ,78     ,73     ,59     ,89    ,153     ,33     ,44     ,33     ,38     ,53     ,25     ,28     ,31     ,25     ,29     ,30     ,24     ,19     ,29     ,16
202101    ,273    ,367    ,316    ,508   ,1039     ,78     ,72     ,58     ,89    ,153     ,33     ,43     ,33     ,38     ,53     ,25     ,28     ,31     ,25     ,29     ,30     ,24     ,19     ,29     ,16
202102    ,273    ,366    ,316    ,506   ,1036     ,78     ,72     ,58     ,89    ,153     ,33     ,43     ,33     ,38     ,53     ,25     ,28     ,31     ,25     ,29     ,30     ,24     ,19     ,29     ,16
202103    ,271    ,366    ,314    ,504   ,1032     ,77     ,72     ,58     ,89    ,153     ,33     ,43     ,33     ,38     ,53     ,25     ,27     ,31     ,25     ,29     ,30     ,24     ,19     ,29     ,16
202104    ,271    ,363    ,314    ,504   ,1029     ,76     ,72     ,58     ,89    ,153     ,33     ,43     ,33     ,38     ,53     ,25     ,27     ,31     ,25     ,29     ,30     ,24     ,19     ,29     ,16
202105    ,270    ,362    ,314    ,503   ,1025     ,76     ,72     ,58     ,89    ,151     ,33     ,43     ,32     ,38     ,53     ,25     ,27     ,31     ,25     ,29     ,30     ,24     ,19     ,28     ,16
202106    ,270    ,359    ,314    ,500   ,1024     ,75     ,72     ,58     ,88    ,149     ,33     ,42     ,32     ,38     ,53     ,25     ,27     ,31     ,25     ,29     ,29     ,24     ,19     ,28     ,16
202107    ,289    ,353    ,426    ,436    ,943     ,76     ,88     ,77     ,94    ,164     ,49     ,48     ,39     ,41     ,59     ,23     ,29     ,43     ,27     ,32     ,29     ,29     ,15     ,31     ,20
202108    ,287    ,352    ,425    ,436    ,939     ,75     ,88     ,76     ,94    ,164     ,49     ,47     ,39     ,40     ,59     ,23     ,29     ,43     ,26     ,32     ,29     ,29     ,15     ,31     ,20
202109    ,286    ,349    ,424    ,435    ,931     ,75     ,88     ,75     ,93    ,163     ,49     ,47     ,38     ,39     ,59     ,23     ,28     ,42     ,26     ,32     ,29     ,29     ,15     ,31     ,20
202110    ,287    ,345    ,423    ,435    ,927     ,75     ,88     ,75     ,92    ,163     ,49     ,47     ,38     ,39     ,59     ,23     ,28     ,42     ,26     ,32     ,29     ,29     ,15     ,31     ,20
202111    ,286    ,345    ,421    ,434    ,925     ,75     ,87     ,75     ,92    ,163     ,48     ,47     ,38     ,39     ,58     ,23     ,28     ,42     ,26     ,31     ,29     ,29     ,15     ,31     ,20
202112    ,285    ,344    ,420    ,433    ,921     ,75     ,85     ,75     ,92    ,161     ,48     ,47     ,38     ,39     ,58     ,23     ,28     ,42     ,26     ,31     ,29     ,29     ,15     ,31     ,20
202201    ,285    ,342    ,420    ,432    ,919     ,75     ,85     ,75     ,91    ,161     ,48     ,47     ,38     ,39     ,58     ,23     ,28     ,41     ,26     ,31     ,29     ,29     ,15     ,30     ,20
202202    ,284    ,343    ,420    ,432    ,916     ,75     ,85     ,75     ,91    ,160     ,48     ,46     ,38     ,38     ,58     ,23     ,28     ,41     ,26     ,31     ,29     ,29     ,15     ,30     ,20
